id,id_str,created_at,media_url,url,type,language_code,bounding_box,country,country_code,user_loc,full_text,country_or_territory,CIME_geolocation_string,CIME_coordinates
1311271298799206405,1311271298799206405,2020-09-30 11:46:54,http://pbs.twimg.com/media/EjKSShBX0AAthcy.jpg,https://t.co/KpUjbjUPz4,photo,en,[0],-,ZAF,"Braamfontein, Johannesburg",b'Top stories coming at 2PM with Karabo Tebele (@Bluekaybee) - Gauteng Premier suspends Health departments HOD over the PPE scandal&amp- The Hawks arrests five suspects implicated in the multi-million housing scheme #VOWFMNEWS #COVID19 https://t.co/KpUjbjUPz4',South Africa,"['Braamfontein, Johannesburg, City of Johannesburg Metropolitan Municipality, Gauteng']","[[-26.1923213, 28.0361983]]"
1311271233456082945,1311271233456082945,2020-09-30 11:46:38,http://pbs.twimg.com/media/EjKSPL1XcAQQQCb.jpg,https://t.co/PuuYzmh6ED,photo,en,[0],-,GEO,Tbilisi,b'@rihanna nice ...Bag girl what did u think? \xf0\x9f\x98\x86\xf0\x9f\x98\x9d\xf0\x9f\x98\x82\xf0\x9f\x98\x98\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d\xf0\x9f\x98\x8dCan i take u on a date dont have corona i swear\xf0\x9f\x98\x86\xf0\x9f\x91\x8f\xf0\x9f\x91\xab https://t.co/PuuYzmh6ED',Georgia,"['თბილისი', 'Tbilisi, Sadıllı, Gəncə', 'Tbilisi, Sadıllı, Gəncə']","[[41.6934591, 44.8014495], [40.7175756, 46.3597866], [40.7548867, 46.3449952]]"
1311271201189310465,1311271201189310465,2020-09-30 11:46:31,http://pbs.twimg.com/media/EjKSM1uWoAAogVG.jpg,https://t.co/Is4JfuvMAi,photo,en,[0],-,ARE,Dubai -UAE,b'\xe2\x80\x9cI am proud that I have been able to coordinate direct and produce this gesture of support across 11 African countries through the 11 talented singers in three languages Arabic English and French. They have amazing voices &amp great diversity.Read more: https://t.co/0m5M73mrUD https://t.co/Is4JfuvMAi',United Arab Emirates,"['دبي, دبي', 'دبي', 'دبي, دبي']","[[25.2047397, 55.2707065], [25.0750095, 55.18876088183319], [25.0750095, 55.18876088183319]]"
1311271199285145601,1311271199285145601,2020-09-30 11:46:30,http://pbs.twimg.com/media/EjKSMrGXYAEv9lW.jpg,https://t.co/kEX4mzcBcS,photo,es,[0],-,ARG,"Tucumán, Argentina",b'Coronavirus: aseguran que el 90% de los recuperados presentan secuelas https://t.co/r3PKfe7k72 https://t.co/kEX4mzcBcS',Argentina,['Tucumán'],"[[-26.5643582, -64.882397]]"
1311271166225666048,1311271166225666048,2020-09-30 11:46:22,http://pbs.twimg.com/media/EjKSK2PX0AACrs0.jpg,https://t.co/3jt0DWVmGM,photo,es,[0],-,ESP,Madrid - Málaga,b'Lo del confinamiento y tal.#COVID19 #Madrid https://t.co/3jt0DWVmGM',Spain,"['Madrid, Calle Tabacalero, Colonia Infantil de Sabanillas, Manilva, Costa del Sol Occidental, Málaga, Andalucía']","[[36.3177479, -5.251211309701156]]"
1311271162954084352,1311271162954084352,2020-09-30 11:46:22,http://pbs.twimg.com/media/EjKSK3PXkAA1GNd.jpg,https://t.co/wDaslnFg8I,photo,it,[0],-,ITA,"Roma, Lazio",b'E qui il GP di Russia. Mah ci sono ancora nazioni normali capito @robersperanza ? #coronavirus https://t.co/Subz4Qd14G https://t.co/wDaslnFg8I',Italy,"['Roma, Roma Capitale, Lazio']","[[41.8933203, 12.4829321]]"
1311271148718415872,1311271148718415872,2020-09-30 11:46:18,http://pbs.twimg.com/media/EjKSJeUU8AAzR2Y.jpg,https://t.co/5sbvHWYW5x,photo,en,[0],-,IND,mini Switzerland/India/HP,b'Travelling first time to Dharamshala and mechleoadganj after coronavirus. https://t.co/5sbvHWYW5x',India,"['India', 'La India, Camargo, Camargo, Chihuahua', 'La India, Pánuco, Zacatecas']","[[22.3511148, 78.6677428], [27.6383785, -105.0082392], [22.9938623, -102.5517844]]"
1311271126077669376,1311271126077669376,2020-09-30 11:46:13,http://pbs.twimg.com/media/EjKSEraX0AANA9k.png,https://t.co/moYSbPiFDs,photo,es,[0],-,ARG,"Resistencia, Argentina",b'\xf0\x9f\x94\xb4Suben a 286 las muertes por #Coronavirus en #Chaco con dos fallecidos de Villa \xc3\x81ngela y Resistencia@ChacoSalud @ChacoDeTodos @jmcapitanich @msalnacion \xe2\x9e\xa1\xef\xb8\x8fhttps://t.co/AnbuShEUjC https://t.co/moYSbPiFDs',Argentina,"['Resistencia, Departamento San Fernando, Chaco']","[[-27.4511235, -58.9865196]]"
1311271082071068675,1311271082071068675,2020-09-30 11:46:02,http://pbs.twimg.com/media/EjKRllmX0AETz02.jpg,https://t.co/uocE69flsr,photo,en,[0],-,GBR,"London, England",b'Only two more days til our 2nd webinar!We\xe2\x80\x99ve received huge interest in the upcoming screening of our movie \xe2\x80\x98The Impact of Technology on Primary Markets \xe2\x80\x93 has Covid changed the narrative?\xe2\x80\x99Register for free: https://t.co/u0qi00CaaY#livewebinar #freewebinar #events #dcm #bonds https://t.co/uocE69flsr',United Kingdom,"['England', 'England, Lonoke County, Arkansas', 'England, Montgomery Township, Ashland County, Ohio']","[[52.7954791, -0.5402402866174321], [34.5442609, -91.9690285], [40.8403347, -82.2393255]]"
1311271026806882304,1311271026806882304,2020-09-30 11:45:49,http://pbs.twimg.com/media/EjKRynwWoAA5BYy.jpg,https://t.co/cxSmI248mE,photo,es,[0],-,ESP,"Ciudad Real, España",b'\xe2\x80\xbc Es el 13\xc2\xba decreto que aprobamos del Plan de Medidas Extraordinarias con motivo del Covid.\xf0\x9f\xa4\x9d Tambi\xc3\xa9n acordamos la pr\xc3\xb3rroga hasta el 31 de diciembre de la L\xc3\xadnea Aval COVID que ya ha aprobado un centenar de operaciones por m\xc3\xa1s de 6M\xe2\x82\xac.\xc2\xa1Seguimos! \xf0\x9f\x98\x89\xf0\x9f\x91\x89 https://t.co/7CEthJ3CDK https://t.co/cxSmI248mE',Spain,"['Real, la Ribera Alta, València / Valencia, Comunitat Valenciana']","[[39.3342846, -0.608392]]"
1311271005135024129,1311271005135024129,2020-09-30 11:45:44,http://pbs.twimg.com/media/EjKRj2YWAAMdipL.jpg,https://t.co/iZnMkiVBFT,photo,en,[0],-,GBR,North West England,b'Wednesday headlines \xf0\x9f\x91\x89 REIP to appeal Warp &amp Weft refusal https://t.co/H5NI3wRluJ\xf0\x9f\x91\x89 Sale Moor and Hale village in line for upgrades https://t.co/wTwScgXEex\xf0\x9f\x91\x89 \xe2\x80\x98Resilient\xe2\x80\x99 Eric Wright braces for Covid challenges https://t.co/fvSHpWuEuwSubscribe: https://t.co/s5v0Cp2A4i https://t.co/iZnMkiVBFT',United Kingdom,['England'],"[[52.7954791, -0.5402402866174321]]"
1311270959261904899,1311270959261904899,2020-09-30 11:45:33,http://pbs.twimg.com/media/EjKR_IEXgAQjAOB.jpg,https://t.co/cO5qK2NS9C,photo,en,[0],-,GBR,"Ballymena, Northern Ireland",b'TRHs The Prince of Wales and The Duchess of Cornwall are visiting Northern Ireland today carrying out a number of engagements to say thank you to a wide cross-section of society in response to COVID-19 pandemic.\xc2\xa0Wishing them a great day! https://t.co/cO5qK2NS9C',United Kingdom,"['Ballymena, Lisburn, County Antrim, Northern Ireland']","[[54.8662966, -6.2760159]]"
1311270932585967616,1311270932585967616,2020-09-30 11:45:27,http://pbs.twimg.com/media/EjKR9DZVkAAaJpk.jpg,https://t.co/N8LK9DfNyb,photo,en,"[[-117.672915, 33.802102], [-117.498401, 33.802102], [-117.498401, 33.916084], [-117.672915, 33.916084]]",United States,USA,"California, USA",b'@Trigger47985064 @angelzplay @POTUS CDCs website in May which has since been taken down  said there was no proof a mask was effective with protection against Influenza which is a larger cell than that of Covid-19. This lockdown is the biggest fraud/hoax ever perpetrated on the American people. #KAG2020 \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/N8LK9DfNyb',United States,-,-
1311270924742782978,1311270924742782978,2020-09-30 11:45:25,http://pbs.twimg.com/media/EjKR8ouX0AEXxwZ.jpg,https://t.co/t3JdkVA1V6,photo,de,[0],-,DEU,"Halle (Saale), Deutschland",b'Stadtrat Halle heute Corona-bedingt in der H\xc3\xa4ndelhalle https://t.co/92HNYGgVKp https://t.co/t3JdkVA1V6',Germany,"['Halle (Saale), Sachsen-Anhalt']","[[51.4825041, 11.9705452]]"
1311270878450200577,1311270878450200577,2020-09-30 11:45:14,http://pbs.twimg.com/media/EjKRUEgX0AAy6hX.jpg,https://t.co/06X84oXxcY,photo,es,[0],-,ESP,Huelva,b'CSIF ANPE y UGT protagonizan una caravana de coches para exigir m\xc3\xa1s docentes y recursos en los centros educativos frente al\xc2\xa0#Covid19 https://t.co/rAOLOBmmUe @CSIFHuelva @UGTHuelva https://t.co/06X84oXxcY',Spain,"['Huelva, Comarca Metropolitana de Huelva, Huelva, Andalucía', 'Huelva, Andalucía', 'Huelva, Medina Sidonia, La Janda, Cádiz, Andalucía']","[[37.2575874, -6.9484945], [37.5019895, -6.922798496554098], [36.4184082, -5.9136115]]"
1311270858057486337,1311270858057486337,2020-09-30 11:45:09,http://pbs.twimg.com/media/EjKR5ZmX0AMATie.jpg,https://t.co/46kR0RYXda,photo,en,[0],-,USA,United Kingdom,b'Are you an avid #cyclist confused by the recent changing of measures and restrictions? @BritishCycling have published some useful advice on what the Rule of 6 means for cycling - which luckily remains largley unaffected! \xf0\x9f\x9a\xb4\xf0\x9f\x99\x8chttps://t.co/VVczdCcArS https://t.co/46kR0RYXda',United States,"['United, Kanawha County, West Virginia', 'United, Mount Pleasant Township, Westmoreland County, Pennsylvania', 'United, St. Mary Parish, Louisiana']","[[37.9906638, -81.4264987], [40.2184039, -79.4878157], [29.77993, -91.746228]]"
1311270819549474819,1311270819549474819,2020-09-30 11:45:00,http://pbs.twimg.com/media/EjJ7QI3XsAEYMJP.jpg,https://t.co/tYlr2BBmzI,photo,en,[0],-,BHR,Bahrain,b'#India\xe2\x80\x99s coronavirus case tally surged to 6.23 million after it reported 80472 new infections in the last 24 hours data from the health ministry showed on Wednesday Read more - https://t.co/THbHGtzqPn https://t.co/tYlr2BBmzI',Bahrain,"['البحرين', 'Bahrain, سوات, Swāt District, خیبر پښتونخوا', 'Bahrain, Better Living Subdivision Phase 40, Parañaque, Fourth District']","[[26.1551249, 50.5344606], [35.2078012, 72.5473968], [14.4851934, 121.0071575]]"
1311270819486523393,1311270819486523393,2020-09-30 11:45:00,http://pbs.twimg.com/media/EjKIgbtXgAE65jA.jpg,https://t.co/09ZRwS86zy,photo,es,[0],-,FRA,,b'Merkel insta a cumplir las restricciones para evitar un segundo confinamientohttps://t.co/lTroqP3pgu https://t.co/09ZRwS86zy',France,"['Laas, Mirande, Gers, Occitanie, France métropolitaine', 'McCarran International Airport, Wayne Newton Boulevard, Midtown UNLV, Paradise, Clark County, Nevada', 'Las, gmina Ślemień, powiat żywiecki, województwo śląskie']","[[43.4697786, 0.3098676], [36.0861034, -115.16111989849915], [49.7392544, 19.4295064]]"
1311270819369234432,1311270819369234432,2020-09-30 11:45:00,http://pbs.twimg.com/media/EjJ5s15XsAI6XNF.jpg,https://t.co/liNTiOCFxR,photo,fr,[0],-,FRA,"Paris, France",b'Pr\xc3\xa9carit\xc3\xa9 et crise sanitaire cons\xc3\xa9quences du Covid : Le pire arrive alerte le maire PCF de Grigny qui r\xc3\xa9clame des \xc3\xa9tats g\xc3\xa9n\xc3\xa9raux du socialhttps://t.co/hdnTpndGDY https://t.co/liNTiOCFxR',France,"['Paris, Paris, Paris, Île-de-France, France métropolitaine']","[[48.8566969, 2.3514616]]"
1311270798578065413,1311270798578065413,2020-09-30 11:44:55,http://pbs.twimg.com/media/EjKR0IYXYAUt8Aa.jpg,https://t.co/NaBZE0CnNv,photo,de,[0],-,DEU,Frankfurt/Berlin,b'#Tschechien will wegen Corona-Krise #Ausnahmezustand verh\xc3\xa4ngen:https://t.co/rLQGiHlL9S#CoronaKrise https://t.co/NaBZE0CnNv',Germany,"['Frankfurt am Main, Hessen', 'Frankfurt, Markt Taschendorf, Scheinfeld (VGem), Landkreis Neustadt an der Aisch-Bad Windsheim, Bayern', 'Frankfurt, Thaba Chweu Local Municipality, Ehlanzeni, Mpumalanga', 'Frankfurt, Villa Real, Nueva Aurora, Viña del Mar, Provincia de Valparaíso, Región de Valparaíso', 'Berlin', 'Berlin, Coos County, New Hampshire', 'Berlin, Sangamon County, Illinois']","[[50.1106444, 8.6820917], [49.6806061, 10.5267235], [-24.6277761, 30.7986057], [-33.0446125, -71.5781691], [52.5170365, 13.3888599], [44.469071, -71.185226], [39.7589387, -89.9031635]]"
1311270793876246530,1311270793876246530,2020-09-30 11:44:54,http://pbs.twimg.com/tweet_video_thumb/EjKR1StXcAsh7ug.jpg,https://t.co/MThOLJRxk5,photo,en,[0],-,USA,"England, United Kingdom",b'If it wasn\xe2\x80\x99t for this fucking virus we could start the party now after JB\xe2\x80\x99s performance \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\x87\xba\xf0\x9f\x87\xb8 https://t.co/MThOLJRxk5',United States,"['United, Kanawha County, West Virginia', 'United, Mount Pleasant Township, Westmoreland County, Pennsylvania', 'United, St. Mary Parish, Louisiana']","[[37.9906638, -81.4264987], [40.2184039, -79.4878157], [29.77993, -91.746228]]"
1311270785521254400,1311270785521254400,2020-09-30 11:44:52,http://pbs.twimg.com/media/EjKRiWgXgAA1tAc.jpg,https://t.co/Qmvl97nqKh,photo,es,[0],-,VEN,Caracas - Venezuela,b'CORONAVIRUS  La pandemia en EEUU \xf0\x9f\x87\xba\xf0\x9f\x87\xb8:\xf0\x9f\xa6\xa0 Infectados: 7406729\xf0\x9f\x8e\x9a Muertes: 210797\xf0\x9f\x9b\x8c Casos graves: 14206\xf0\x9f\x92\x8a Curados: 4649521\xf0\x9f\x93\xb0 Noticias del COVID-19 \xf0\x9f\x91\x89https://t.co/Dwv5nnxDi9 https://t.co/Qmvl97nqKh',"Venezuela, Bolivarian Republic of","['Caracas, Parroquia Catedral, Municipio Libertador, Distrito Capital']","[[10.506098, -66.9146017]]"
1311270776885182464,1311270776885182464,2020-09-30 11:44:50,http://pbs.twimg.com/media/EjKRn88XYAApJjs.jpg,https://t.co/PjEQMpAy6W,photo,es,[0],-,VEN,Caracas - Venezuela,b'CORONAVIRUS  La pandemia en Venezuela \xf0\x9f\x87\xbb\xf0\x9f\x87\xaa:\xf0\x9f\xa6\xa0 Infectados: 74363\xf0\x9f\x8e\x9a Muertes: 621\xf0\x9f\x9b\x8c Casos graves: 208\xf0\x9f\x92\x8a Curados: 64200\xf0\x9f\x93\xb0 Noticias del COVID-19 \xf0\x9f\x91\x89https://t.co/Dwv5nnxDi9 https://t.co/PjEQMpAy6W',"Venezuela, Bolivarian Republic of","['Caracas, Parroquia Catedral, Municipio Libertador, Distrito Capital']","[[10.506098, -66.9146017]]"
1311270773559046146,1311270773559046146,2020-09-30 11:44:49,http://pbs.twimg.com/media/EjKRyo6WsAAQbvi.jpg,https://t.co/pgqCoKWBbR,photo,en,[0],-,IND,"Shimoga, India",b'Former KPCC president and AICC General Secretary @dineshgrao affected due to COVID 19.The Shimoga DCC President @sundaresh_h  accompanied by many other activists visited the Kote Sri Marikamba temple to pray for his speedy recovery.@TabbuRao https://t.co/pgqCoKWBbR',India,"['Shivamogga, Shivamogga taluku, Shimoga district, Karnataka']","[[13.9311723, 75.569737]]"
1311270773026369536,1311270773026369536,2020-09-30 11:44:49,http://pbs.twimg.com/media/EjKRyitXgAII6Ed.jpg,https://t.co/2Yukdj0Ghi,photo,es,[0],-,VEN,Caracas - Venezuela,b'CORONAVIRUS  La pandemia en N\xc3\xbameros \xf0\x9f\x8c\x8e:\xf0\x9f\xa6\xa0 Infectados: 33884087\xf0\x9f\x8e\x9a Muertes: 1013457\xf0\x9f\x9b\x8c Casos graves: 66014 \xf0\x9f\x92\x8a Curados: 25179452\xf0\x9f\x93\xb0 Noticias del COVID-19 \xf0\x9f\x91\x89 https://t.co/Dwv5nnxDi9Vamos con hilo \xf0\x9f\xa7\xb5 sobre las cifras en el resto del mundo \xf0\x9f\x8c\x8f \xf0\x9f\x91\x87 https://t.co/2Yukdj0Ghi',"Venezuela, Bolivarian Republic of","['Caracas, Parroquia Catedral, Municipio Libertador, Distrito Capital']","[[10.506098, -66.9146017]]"
1311270731095969795,1311270731095969795,2020-09-30 11:44:39,http://pbs.twimg.com/media/EjKRkMUXgAEylsW.jpg,https://t.co/19BI0P6erj,photo,nl,[0],-,NLD,Heusden-Zolder,b'Pol en Stanie onze heren in Hebad 2G before and after Covid-19. Het blijven toppers https://t.co/19BI0P6erj',Netherlands,"['Heusden, Noord-Brabant, Nederland', 'Heusden, Heusden, Noord-Brabant, Nederland', 'Heusden, Heusden, Heusden-Zolder, Limburg, Vlaanderen']","[[51.7335641, 5.1382012], [51.7357193, 5.139871817853189], [51.0327567, 5.2797107]]"
1311270641379704832,1311270641379704832,2020-09-30 11:44:17,http://pbs.twimg.com/media/EjKRsLfXcAEfEMo.jpg,https://t.co/p4mrno8VsX,photo,es,[0],-,FRA,,b'Diputados quiere declarar de inter\xc3\xa9s p\xc3\xbablico las vacunas contra el coronavirus https://t.co/p4mrno8VsX',France,"['La Quière, Saint-Martin-des-Puits, Narbonne, Aude, Occitanie, France métropolitaine', 'Quire, Matanuska-Susitna, Alaska', 'VACUNAS, Avenida América, Chaupicruz, Rumipamba, Quito, Quito, Pichincha', 'Vacunas, Luis Orrantia Cornejo, Kennedy Norte, Tarqui, Guayaquil, Guayaquil, Guayas', 'Vacuñas, Francisco Arizaga L, Kennedy Vieja, Tarqui, Guayaquil, Guayaquil, Guayas']","[[43.0371557, 2.5678687], [61.4855131, -149.6697793], [-0.1695085, -78.4888562], [-2.1590483, -79.8998951], [-2.1731639, -79.8999745]]"
1311270594655158272,1311270594655158272,2020-09-30 11:44:06,http://pbs.twimg.com/media/EjKRb3_XsAE4KOq.jpg,https://t.co/gvCNWnCD6O,photo,pl,[0],-,DEU,"Berlin, Deutschland",b'Amb. Andrzej Przy\xc5\x82\xc4\x99bski go\xc5\x9bci\xc5\x82 dzi\xc5\x9b w \xf0\x9f\x87\xb5\xf0\x9f\x87\xb1Ambasadzie Prezesa @POT_GOV_Pl Roberta Andrzejczyka Dyr. Dep. Strategii i Marketingu Teres\xc4\x99 Buczak oraz Dyr. Zagranicznego O\xc5\x9brodka POT w Berlinie Konrada Guldona.Rozmowa dotyczy\xc5\x82a wyzwa\xc5\x84 jakie w dobie #COVID19 stoj\xc4\x85 przed \xf0\x9f\x87\xb5\xf0\x9f\x87\xb1turystyk\xc4\x85. https://t.co/gvCNWnCD6O',Germany,['Berlin'],"[[52.5170365, 13.3888599]]"
1311270577966120962,1311270577966120962,2020-09-30 11:44:02,http://pbs.twimg.com/media/EjKRpBvX0AAPLGL.jpg,https://t.co/fXzPHhlVrQ,photo,en,[0],-,USA,"Mesa, AZ",b'Here\xe2\x80\x99s How the Pandemic Finally Ends - https://t.co/mJVDGaCoa8 - A vaccine by early 2021 a steady decline in cases by next fall and back to normal in a few years\xe2\x80\x9411 top experts look into the future. https://t.co/fXzPHhlVrQ',United States,"['Mesa, Maricopa County, Arizona']","[[33.4151117, -111.8314792]]"
