tweet_id,url,tag
1260338822623006720,http://pbs.twimg.com/media/EX2feuMUMAAzKbq.jpg,None
1260426578732998656,http://pbs.twimg.com/media/EX3vRwUXQAAgXs6.jpg,None
1260192876996300802,http://pbs.twimg.com/media/EX0avYzXsAAGXjz.jpg,None
1260472414988836864,http://pbs.twimg.com/media/EX4Y-GpWoAAURjw.jpg,None
1260488392435019777,http://pbs.twimg.com/media/EX4nf-OX0AoL0Tc.jpg,None
1260135253454307333,http://pbs.twimg.com/media/EXzmVaYWsAAc5gd.jpg,None
1260470747685957633,http://pbs.twimg.com/media/EX4Xc7rXgAA5LMC.jpg,None
1260544286367657985,http://pbs.twimg.com/media/EX5aVKzXkAEUaon.jpg,None
1260108440950706177,http://pbs.twimg.com/media/EXzN8u_XsAMUu-2.jpg,None
1260160617698263040,http://pbs.twimg.com/media/EXz9PRrX0AIECKY.jpg,None
1260488842844475392,http://pbs.twimg.com/media/EX4n7A4XsAc6TTK.jpg,None
1260321237756084224,http://pbs.twimg.com/media/EX2Od4DUcAUGeKD.png,None
1260235156536713216,http://pbs.twimg.com/media/EX1BLgEVAAEkRB7.jpg,None
1260424168702644225,http://pbs.twimg.com/media/EX3tGe-U8AABRS6.jpg,None
1260308482202492932,http://pbs.twimg.com/media/EX2D4hrXsAQp74X.jpg,None
1260308808401895426,http://pbs.twimg.com/media/EX2ELddXkAAF5qe.jpg,None
1260249492080807936,http://pbs.twimg.com/media/EX1OODiWoAIHfuP.jpg,None
1260121009627320320,http://pbs.twimg.com/media/EXzZHCIXQAAbIhl.jpg,None
1260250721397563393,http://pbs.twimg.com/media/EX1PVNbWoAEdJqy.jpg,None
1260571415184637955,http://pbs.twimg.com/media/EX5y-tWXgAUoL4m.jpg,None
1260099630966112257,http://pbs.twimg.com/media/EXzFiwfWsAAMWLU.jpg,None
1260484830908878849,http://pbs.twimg.com/media/EX4kQzBXYAA3ZJl.jpg,None
1260422308809900032,http://pbs.twimg.com/media/EX3qmO0WoAYYjB3.jpg,None
1260340836786745346,http://pbs.twimg.com/media/EX2hTFHXgAEjJ5e.jpg,None
1260291685541650438,http://pbs.twimg.com/media/EX10m-bXkAElIpp.jpg,None
1260495151140687875,http://pbs.twimg.com/media/EX4tqRuXgAQWgkP.png,None
1260298646119157761,http://pbs.twimg.com/media/EX16bN7XYAQp-4b.jpg,None
1260373485571850240,http://pbs.twimg.com/media/EX2_ALxUwAEaOvk.jpg,None
1260307902574800897,http://pbs.twimg.com/media/EX2DVcTWoAgFOOX.jpg,None
1260584373839069184,http://pbs.twimg.com/media/EX5-zqTX0AEJ_d1.jpg,None
1260330682838142978,http://pbs.twimg.com/media/EX2XE7bXkAA3Rua.jpg,None
1260148932476383232,http://pbs.twimg.com/media/EXzyt99XYAEutD1.png,None
1260218800441634819,http://pbs.twimg.com/media/EX0yUM-XsAAy3tZ.jpg,None
1260273534074576897,http://pbs.twimg.com/media/EX1kGNuWAAE2ENJ.jpg,None
1260160859155857409,http://pbs.twimg.com/media/EXz9n5wXYAAtcsM.jpg,None
1260517013195239425,http://pbs.twimg.com/media/EX4-D8PXYAAzPZR.jpg,None
1260511295230676993,http://pbs.twimg.com/media/EX48V_XXkAEkeGY.jpg,None
1260148969109360640,http://pbs.twimg.com/media/EXzyzw8XkAEjDFI.jpg,None
1260386116835909632,http://pbs.twimg.com/media/EX3Kah8WoAA6lTD.jpg,None
1260185554097930243,http://pbs.twimg.com/media/EX0UFJBXkAAAwM8.png,None
1260092137426817025,http://pbs.twimg.com/media/EXy_FWpUMAIcGc6.jpg,None
1260176809985015808,http://pbs.twimg.com/media/EX0MHauWkAIUgEx.jpg,None
1260472904787132419,http://pbs.twimg.com/media/EX4ZXZWXYAEYhXQ.jpg,None
1260313832028876801,http://pbs.twimg.com/media/EX2IwFyWoAAAqL6.jpg,None
1260132013438316549,http://pbs.twimg.com/media/EXzjT7bXYAA00he.jpg,None
1260254149880557569,http://pbs.twimg.com/media/EX1PbSOXQAAmNas.jpg,None
1260494384132427778,http://pbs.twimg.com/media/EX4s2DMXQAAX_Bg.jpg,None
1260214909742256128,http://pbs.twimg.com/media/EX0ux0IXgAcwFpP.jpg,None
1260152756691755008,http://pbs.twimg.com/media/EXz2QRmXYAAMTzU.jpg,None
1260498340220895232,http://pbs.twimg.com/media/EX4whr4XgAEnvCo.png,None
1260238460935376898,http://pbs.twimg.com/tweet_video_thumb/EX1EMlmWkAAp7lV.jpg,None
1260558460124647425,http://pbs.twimg.com/media/EX5nPFHXgAAVZ7h.jpg,None
1260093558754664448,http://pbs.twimg.com/media/EXy_xj1VcAIs1Qt.jpg,None
1260107210744446976,http://pbs.twimg.com/media/EXzM1JNVcAEGUQ-.png,None
1260255301120425985,http://pbs.twimg.com/media/EX1ThG1WkAEU8H3.jpg,None
1260434823170215945,http://pbs.twimg.com/media/EX32yfDWoAAaqhC.jpg,None
1260309364138704899,http://pbs.twimg.com/media/EX2EsBrXsAAB_Hy.jpg,None
1260249629452578819,http://pbs.twimg.com/media/EX1OGTNWkAI_WGP.jpg,None
1260144666583973890,http://pbs.twimg.com/tweet_video_thumb/EXzu4DmXYAANQkH.jpg,None
1260510154392571907,http://pbs.twimg.com/media/EX47TjvXkAMKMmd.jpg,None
1260240834009563136,http://pbs.twimg.com/media/EX1GXByUwAAK6Wx.png,None
1260250070064287750,http://pbs.twimg.com/media/EX1OwVDXkAA0Czk.jpg,None
1260238747641274370,http://pbs.twimg.com/media/EX1EXLcWkAEgc5J.jpg,None
1260334070334021632,http://pbs.twimg.com/media/EX2bKB7U4AIsRC3.jpg,None
1260519042550362112,http://pbs.twimg.com/media/EX5DY5wU8AAlp9B.jpg,None
1260582218742841346,http://pbs.twimg.com/media/EX581-XXYAAz9DE.jpg,None
1260274066646347776,http://pbs.twimg.com/media/EX1kcf2WoAMl6z_.jpg,None
1260206266946850818,http://pbs.twimg.com/media/EX0m3xMXQAAtKaV.jpg,None
1260153160615833600,http://pbs.twimg.com/media/EXz1sQeXsAAGUQs.jpg,None
1260554996304637952,http://pbs.twimg.com/media/EX5kEJ5U8AIIz7W.jpg,None
1260342027604148232,http://pbs.twimg.com/media/EX2iY95WAAIjviL.jpg,None
1260293452585107457,http://pbs.twimg.com/tweet_video_thumb/EX12NcRXsAI7bPc.jpg,None
1260252173746593795,http://pbs.twimg.com/media/EX1QrEyVAAYmnUt.jpg,None
1260125849807880193,http://pbs.twimg.com/tweet_video_thumb/EXzdxtXXQAAv5ub.jpg,None
1260042099854061569,http://pbs.twimg.com/media/EXyRm6LXYAEhM0u.jpg,None
1260490884786917376,http://pbs.twimg.com/media/EX4oOXoWAAAjM5p.jpg,None
1260489938660884480,http://pbs.twimg.com/media/EX4o6x_XYAcZU83.jpg,None
1260317467328405505,http://pbs.twimg.com/media/EX2LClBUcAE4VfC.png,None
1260274078646067200,http://pbs.twimg.com/media/EX1kdjpU0AA__AS.jpg,None
1260510881609330689,http://pbs.twimg.com/media/EX479njXgAExNXK.jpg,None
1260090231455248384,http://pbs.twimg.com/media/EXy9RBxUEAAZXVK.jpg,None
1260103010283388929,http://pbs.twimg.com/media/EXj5vkYXsAEI3lm.jpg,None
1260053485925683201,http://pbs.twimg.com/media/EXyb9tkWkAIlLwy.jpg,None
1260549802384928769,http://pbs.twimg.com/media/EX5fXXPXQAAciql.jpg,None
1260135441682087937,http://pbs.twimg.com/media/EXzmgaVX0AEElr7.png,None
1260125057478582272,http://pbs.twimg.com/media/EXxjtCCX0AAtRdu.jpg,None
1260096499049889792,http://pbs.twimg.com/media/EXzDE7SVAAA-TDx.jpg,None
1260257991976157184,http://pbs.twimg.com/media/EX1V81DX0AE4J-g.jpg,None
1260466259776417795,http://pbs.twimg.com/media/EX4TYj3WkAAKeUC.jpg,None
1260080640923332608,http://pbs.twimg.com/media/EXy0phkU8AArUC8.jpg,None
1260546348652224512,http://pbs.twimg.com/media/EX5cOVlUwAM-PeB.jpg,None
1260342336418131969,http://pbs.twimg.com/media/EX2dXDgX0AAulVZ.jpg,None
1260085124923719682,http://pbs.twimg.com/media/EXy4q55U0AEr8qp.jpg,None
1260222272893120512,http://pbs.twimg.com/media/EX01eN-UcAMaxwi.jpg,None
1260492868180938754,http://pbs.twimg.com/media/EX4ri4oWsAUxkTQ.jpg,None
1260351755499507718,http://pbs.twimg.com/media/EX2rF4DWsAAK_P9.png,None
1260199814115057665,http://pbs.twimg.com/media/EX0ZUVNWoAA65UQ.jpg,None
1260201523214192640,http://pbs.twimg.com/media/EX0imkVX0AASWuP.jpg,None
1260405361053442050,http://pbs.twimg.com/media/EX3bq0OWkAEcYtX.png,None
1260138898140864512,http://pbs.twimg.com/media/EXwk7AeXYAMejiG.jpg,None
1260572624754806786,http://pbs.twimg.com/media/EX50HmYWoAA4aub.jpg,None
1260097734880702464,http://pbs.twimg.com/media/EXzCSuWWkAIfEZQ.jpg,None
1260269058911436806,http://pbs.twimg.com/media/EX1f-UGUMAA-ejv.png,None
1260218355597873155,http://pbs.twimg.com/media/EX0xPbNWAAQJGk5.jpg,None
1260510544139821057,http://pbs.twimg.com/media/EX47qDQWkAENB_x.jpg,None
1260232286584426496,http://pbs.twimg.com/media/EX0-liiWAAEb306.jpg,None
1260411417125150720,http://pbs.twimg.com/media/EX3hZkuXkAIS7oO.jpg,None
1260450948234821633,http://pbs.twimg.com/media/EX4FdAOX0AItH43.jpg,None
1260538849782104064,http://pbs.twimg.com/media/EX5VZxiWsAA7dDk.jpg,None
1260186409538916354,http://pbs.twimg.com/media/EX0U2hUWoAA_uRZ.jpg,None
1260109765444845568,http://pbs.twimg.com/media/EXzPJBHWAAAUnyZ.jpg,None
1260547022265991168,http://pbs.twimg.com/media/EX5cfRSXsAAWaHP.jpg,None
1260331935072694274,http://pbs.twimg.com/tweet_video_thumb/EX2ZNaCXQAAb60Q.jpg,None
1260437909368442881,http://pbs.twimg.com/media/EX35k1pWsAERtJ3.jpg,None
1260476783629131777,http://pbs.twimg.com/media/EX4cg0VXYAA-dk1.jpg,None
1260342059447320576,http://pbs.twimg.com/media/EX2iODjXkAc4PHN.png,None
1260396372727119875,http://pbs.twimg.com/tweet_video_thumb/EX3Tz4DWsAI3ZZX.jpg,None
1260475859988819968,http://pbs.twimg.com/media/EX4cHUUX0AAElyg.jpg,None
1260316244244402177,http://pbs.twimg.com/media/EX2K8PrWoAEWB5l.jpg,None
1260390417540972545,http://pbs.twimg.com/media/EX3OZ6LWsAY0Xiw.jpg,None
1260498347116433408,http://pbs.twimg.com/media/EX4wiuVXYAIUIjL.jpg,None
1260208414996729856,http://pbs.twimg.com/media/EX0o3lkXsAAOZdU.jpg,None
1260490845968629761,http://pbs.twimg.com/media/EVX5aFdWkAEiCjI.jpg,None
1260092105931862017,http://pbs.twimg.com/media/EXy_F1hXgAAsEM6.png,None
1260390780251918336,http://pbs.twimg.com/tweet_video_thumb/EX3OubyWsAImV44.jpg,None
1260253228748374017,http://pbs.twimg.com/media/EX1RnLTWAAYBrrF.jpg,None
1260101936100945920,http://pbs.twimg.com/media/EXzHzAtVAAA53yV.jpg,None
1260174866034110464,http://pbs.twimg.com/media/EX0KT-jXgAEEOPB.jpg,None
1260543764147265536,http://pbs.twimg.com/media/EX5Z3cMVAAAVk5i.jpg,None
1260513910056259587,http://pbs.twimg.com/media/EX4-t5nX0AEBbEs.jpg,None
1260121305665306625,http://pbs.twimg.com/media/EXzZodEU4AA-VSN.jpg,None
1260162718876798977,http://pbs.twimg.com/media/EXz_T9HXkAEtmZa.jpg,None
1260449892293541892,http://pbs.twimg.com/media/EX4Ef2EWkAQ-M23.jpg,None
1260208351339741191,http://pbs.twimg.com/media/EX0o0UGXgAIDxNV.jpg,None
1260490099172814849,http://pbs.twimg.com/media/EX4pEI9XQAAJfN-.jpg,None
1260169104603971584,http://pbs.twimg.com/media/EX0FH23XsAAVB7R.jpg,None
1260487445893636096,http://pbs.twimg.com/media/EX4fnTWXkAEV2iv.jpg,None
1260313895023136768,http://pbs.twimg.com/media/EX2IzvxXkAQhJO_.jpg,None
1260474163053170692,http://pbs.twimg.com/media/EX4akeLX0AEFueh.jpg,None
1260223208554299392,http://pbs.twimg.com/media/EX0UE1bXQAYrl2B.png,None
1260330445801000960,http://pbs.twimg.com/media/EX2X2scVcAAYub4.jpg,None
1260060129011142658,http://pbs.twimg.com/media/EXvvmmOXgAMGggE.jpg,None
1260538288554807306,http://pbs.twimg.com/media/EX5U451XgAAJ582.jpg,None
1260080893856673793,http://pbs.twimg.com/media/EXy04uLUYAAkOPa.jpg,None
1260451885238104065,http://pbs.twimg.com/tweet_video_thumb/EX4GTliWoAI2rvE.jpg,None
1260525293627981825,http://pbs.twimg.com/media/EX5JEj6XgAANFlx.jpg,None
1260474727795220480,http://pbs.twimg.com/media/EX4bFfEWAAEHnkZ.png,None
1260230444605411331,http://pbs.twimg.com/media/EX08t_iWoAMpzy_.jpg,None
1260541225523908608,http://pbs.twimg.com/media/EX5XY6OX0AIlXpr.png,None
1260250263916609536,http://pbs.twimg.com/media/EX1Of18XYAAlAim.jpg,None
1260318282621616129,http://pbs.twimg.com/tweet_video_thumb/EX2My1UWAAEklz6.jpg,None
1260261997565718529,http://pbs.twimg.com/media/EX1Zmu7VAAAMs2i.jpg,None
1260471829204029441,http://pbs.twimg.com/media/EX4YcXrWAAIQPYX.jpg,None
1260502670835625989,http://pbs.twimg.com/media/EX40f-XWAAMhY2U.jpg,None
1260297588252839936,http://pbs.twimg.com/media/EX15-cVXYAEQGMg.jpg,None
1260062156088676352,http://pbs.twimg.com/media/EXyiI-gVAAA55Nk.jpg,None
1260284451596242945,http://pbs.twimg.com/media/EX1t4euWAAgjJJr.png,None
1260202597346131968,http://pbs.twimg.com/media/EX0jk_aXgAgL4xN.jpg,None
1260562538355441665,http://pbs.twimg.com/media/EX5q8iDXQAI6X-v.jpg,None
1260543070409568256,http://pbs.twimg.com/media/EX5ZPhvXgAIVs39.jpg,None
1260149075338502144,http://pbs.twimg.com/media/EXzy6AqWoAAVpQS.jpg,None
1260045097388904448,http://pbs.twimg.com/media/EXyUTcGXQAIwU1M.jpg,None
1260256520614313984,http://pbs.twimg.com/media/EX1UnXaWkAEZBqf.jpg,None
1260093142683934725,http://pbs.twimg.com/media/EXzABSXU4AcZE_b.jpg,None
1260299131953831944,http://pbs.twimg.com/media/EX17Oh-XQAEFeFA.jpg,None
1260133331422732289,http://pbs.twimg.com/media/EXzkkCLUwAENlCr.jpg,None
1260581852236189698,http://pbs.twimg.com/media/EX58g1eWAAAuWc_.jpg,None
1260563335134810113,http://pbs.twimg.com/media/EX5rqwfWAAAIgdH.png,None
1260478906576101378,http://pbs.twimg.com/tweet_video_thumb/EX4e4J5WoAM1mG5.jpg,None
1260454232123150339,http://pbs.twimg.com/media/EX4IEODXgAMY8ri.jpg,None
1260371294064959489,http://pbs.twimg.com/media/EX29AY6XkAwiVkw.jpg,None
1260057166083502080,http://pbs.twimg.com/media/EXyfUHFXQAEddHq.jpg,None
1260103185240412161,http://pbs.twimg.com/media/EXzJH97XsAEy8Rq.jpg,None
1260157324511059968,http://pbs.twimg.com/media/EXz6ZzuXgAAr9LB.jpg,None
1260294223066169349,http://pbs.twimg.com/media/EX125i6UwAAxm_S.jpg,None
1260533382024507392,http://pbs.twimg.com/media/EX5QarwWAAIztcc.jpg,None
1260150965673566208,http://pbs.twimg.com/media/EXz0mC6WkAAOkIU.jpg,None
1260087338853634049,http://pbs.twimg.com/media/EXy6wbhWsAEGVFO.jpg,None
1260305822078255104,http://pbs.twimg.com/media/EX2BObtVAAEIxaz.png,None
1260197575950548992,http://pbs.twimg.com/media/EX0fA5IXsAEdbLo.jpg,None
1260281081074499589,http://pbs.twimg.com/media/EX1q9mJWoAIpOia.jpg,None
1260419498785550338,http://pbs.twimg.com/media/EX2WjUMUYAAH3WD.jpg,None
1260282480189456384,http://pbs.twimg.com/media/EX1sOxFXYAM-Sue.jpg,None
1260525455221850121,http://pbs.twimg.com/media/EX5JOLoWoAAYf2g.jpg,None
1260495231960657922,http://pbs.twimg.com/media/EX4tuvUWoAE9Ku5.jpg,None
1260494488012763138,http://pbs.twimg.com/media/EX4s7c_WAAE4ZnO.jpg,None
1260570609672691712,http://pbs.twimg.com/media/EX5ySRLWAAU77G2.jpg,None
1260305869863936000,http://pbs.twimg.com/media/EX2BgKgU4AAJgf-.jpg,None
1260145707530452993,http://pbs.twimg.com/media/EXzvrb8XYAA5rbK.jpg,None
1260563553347608590,http://pbs.twimg.com/tweet_video_thumb/EX5r3aVXgAIEGJ4.jpg,None
1260101186784559105,http://pbs.twimg.com/media/EXzHWI5XkAAwkKc.jpg,None
1260571728528453640,http://pbs.twimg.com/media/EX5zGflXgAUoStj.png,None
1260471186087182339,http://pbs.twimg.com/media/EX4XwmFXQAc2l8w.jpg,None
1260271417817550850,http://pbs.twimg.com/media/EX1h7FFXQAAjXVn.png,None
1260555697512689665,http://pbs.twimg.com/media/EX5kuLwVcAUMFRd.jpg,None
1260438874079350786,http://pbs.twimg.com/media/EX36d84WAAYxGAm.jpg,None
1260379768354213894,http://pbs.twimg.com/media/EX3EtV8XsAEF33H.jpg,None
1260148038804406272,http://pbs.twimg.com/media/EXzx9nWWAAAKYMh.jpg,None
1260240158336614411,http://pbs.twimg.com/media/EX1FvGSX0Ag-J39.jpg,None
1260537029101789184,http://pbs.twimg.com/media/EX5Tv0RWkAAfFNR.jpg,None
1260578260506812417,http://pbs.twimg.com/media/EX55M9nWkAQmqx9.png,None
1260536333820452864,http://pbs.twimg.com/media/EX5THIvXYAIk20h.jpg,None
1260495654868209664,http://pbs.twimg.com/media/EX4uFUrXYAQB4Ys.jpg,None
1260467180124221442,http://pbs.twimg.com/media/EX4UOIYWsAQIaoD.jpg,None
1260112691890438144,http://pbs.twimg.com/media/EXzR0LnWkAAEePy.png,None
1260397273067876352,http://pbs.twimg.com/tweet_video_thumb/EX3UocjU0AAbZvP.jpg,None
1260067175617802240,http://pbs.twimg.com/media/EXvGthUXYAEAgUo.jpg,None
1260148070072954880,http://pbs.twimg.com/media/EXzx-pJXYAE1bz1.png,None
1260189267801845766,http://pbs.twimg.com/media/EX0XdcQX0AIsMcw.png,None
1260558674260623361,http://pbs.twimg.com/media/EX5nbwrX0AY4P--.jpg,None
1260372964987547648,http://pbs.twimg.com/media/EX2-iE-WkAAZioC.jpg,None
1260479173904211968,http://pbs.twimg.com/media/EX4e_-aWoAEke2k.jpg,None
1260268710297829379,http://pbs.twimg.com/media/EX1ftnRXsAAQnHp.jpg,None
1260560338631692289,http://pbs.twimg.com/media/EX5o0hvU8AAehsQ.png,None
1260339902933319690,http://pbs.twimg.com/media/EX2gdiTXsAQUIqX.png,None
1260472126043283456,http://pbs.twimg.com/tweet_video_thumb/EX4Ys21XYAEXa8m.jpg,None
1260207156122406912,http://pbs.twimg.com/media/EX0ntqCUYAA-Bji.jpg,None
1260374300386828290,http://pbs.twimg.com/media/EX2_v0pXgAA8dtc.jpg,None
1260372546458812416,http://pbs.twimg.com/media/EX2-JbFUcAEDnTU.jpg,None
1260350655618674688,http://pbs.twimg.com/media/EX2owvlU0AAM2-D.png,None
1260256072830500865,http://pbs.twimg.com/media/EX1UOBoXgAEDhKM.jpg,None
1260388295508242433,http://pbs.twimg.com/media/EX3MM2bU0AICEIt.jpg,None
1260170549239693312,http://pbs.twimg.com/media/EX0GbyqWoAILvIj.jpg,None
1260286374000934915,http://pbs.twimg.com/media/EX1vxvLX0AMSmiC.jpg,None
1260115549872205824,http://pbs.twimg.com/media/EXzUaNTUcAATPcZ.jpg,None
1260441080388091904,http://pbs.twimg.com/media/EX38eaKWAAsyV1C.jpg,None
1260326007594266624,http://pbs.twimg.com/media/EX2Tz7KXgAIJKPJ.jpg,None
1260032125748736005,http://pbs.twimg.com/media/EXyIilwUcAU8Ii6.jpg,None
1260420694745255940,http://pbs.twimg.com/media/EX3p64zXkAQVj1V.png,None
1260111340561141760,http://pbs.twimg.com/media/EXzQk3EXkAAEk5j.jpg,None
1260186036782727168,http://pbs.twimg.com/media/EX0UhLiWoAE4OwE.jpg,None
1260256468374347783,http://pbs.twimg.com/media/EX1ULEBXYAE9dsh.png,None
1260232012054646785,http://pbs.twimg.com/media/EXxr6egU8AAyL-l.jpg,None
1260313908126064640,http://pbs.twimg.com/media/EX2ItdlXkAMhZke.jpg,None
1260160252986691585,http://pbs.twimg.com/media/EXz9EfCWsAAk9g2.jpg,None
1260512925653098496,http://pbs.twimg.com/media/EX49tHRXYAoIOQ_.png,None
1260186050804060160,http://pbs.twimg.com/media/EX0UNqmUYAQXMzQ.jpg,None
1260251203817992192,http://pbs.twimg.com/media/EX1PxJJUwAU4yOv.png,None
1260529645922873344,http://pbs.twimg.com/media/EX5NAYXXkAA73JC.jpg,None
1260092286102274048,http://pbs.twimg.com/media/EXy_PnMWsAEOAae.jpg,None
1260099659248267265,http://pbs.twimg.com/media/EXzF8ziVAAAdwS0.jpg,None
1260445674954514434,http://pbs.twimg.com/media/EX4Aov0WkAAuYqx.jpg,None
1260239429211435010,http://pbs.twimg.com/media/EX1FE4jWoAYTp5_.jpg,None
1260165859965894657,http://pbs.twimg.com/media/EX0CKz9XsAAYj_K.png,None
1260413510653227009,http://pbs.twimg.com/media/EX3jZHmWoAAebWC.jpg,None
1260078063469170688,http://pbs.twimg.com/media/EXyyUDSXYAAIguz.jpg,None
1260205263027531776,http://pbs.twimg.com/media/EX0l-rKX0AENem4.jpg,None
1260296069994471424,http://pbs.twimg.com/media/EX14l1NXkAA_E3Q.jpg,None
1260297945615917062,http://pbs.twimg.com/media/EX16TVsWkAAn1Kx.png,None
1260148224217792512,http://pbs.twimg.com/media/EXzyIQ3WoAAAnlo.jpg,None
1260186652342804483,http://pbs.twimg.com/media/EX0VE98U8AIAD6G.jpg,None
1260386855138111488,http://pbs.twimg.com/media/EX3JAlmVcAA1Gzx.jpg,None
1260056869005033472,http://pbs.twimg.com/media/EXyfC2GWoAcFFNh.jpg,None
1260206115595399168,http://pbs.twimg.com/media/EX0mTpJWAAE4lzn.png,None
1260315141444427778,http://pbs.twimg.com/tweet_video_thumb/EX2J7xKXQAU4gX7.jpg,None
1260379304644554757,http://pbs.twimg.com/media/EX3ES2KWoAAdvS9.jpg,None
1260240829572091904,http://pbs.twimg.com/media/EX1GWu_XkAAuOy3.jpg,None
1260513910798548993,http://pbs.twimg.com/media/EX4-uIrXkAIMpYI.jpg,None
1260115056169230337,http://pbs.twimg.com/media/EXzT8x8U4AIKtQ9.jpg,None
1260483573343309825,http://pbs.twimg.com/media/EX4jHlWXYAABQcU.jpg,None
1260557952345309184,http://pbs.twimg.com/media/EX5msQbXkAEINrz.jpg,None
1260581341952966657,http://pbs.twimg.com/media/EX58DEWXQAE5kyb.jpg,None
1260367740382187524,http://pbs.twimg.com/media/EX23wCEX0AAjIim.jpg,None
1260126243770429441,http://pbs.twimg.com/media/EXzeI44UYAAQYYW.jpg,None
1260169755610284033,http://pbs.twimg.com/media/EX0Fts8WkAEbIfK.jpg,None
1260191589638574080,http://pbs.twimg.com/media/EX0ZjoWXQAETlSN.jpg,None
1260059595109740544,http://pbs.twimg.com/tweet_video_thumb/EXyhgWLXYAAwK_f.jpg,None
1260245562596618240,http://pbs.twimg.com/media/EX1KptuUYAIpKze.jpg,None
1260226885927284737,http://pbs.twimg.com/tweet_video_thumb/EX05qrsWAAEUlIn.jpg,None
1260106513454116866,http://pbs.twimg.com/media/EXzMMYMXsAA0qZE.jpg,None
1260482770809376769,http://pbs.twimg.com/media/EX4iZWgXQAA83i3.jpg,None
1260061391479848961,http://pbs.twimg.com/media/EXyjKGuWAAAj9Th.png,None
1260238534826475524,http://pbs.twimg.com/media/EX1ERJTXQAA7qtj.jpg,None
1260463860118683648,http://pbs.twimg.com/media/EX4RMcZWkAMd_kM.jpg,None
1260090545403092997,http://pbs.twimg.com/media/EXy9pJQVcAE0pde.jpg,None
1260181333579612160,http://pbs.twimg.com/media/EX0QNxpXgAAKTEt.png,None
1260195960405331968,http://pbs.twimg.com/media/EX0dirOX0AACHtu.jpg,None
1260471497283551235,http://pbs.twimg.com/media/EX4YI29WAAYQOEF.jpg,None
1260511728384778241,http://pbs.twimg.com/media/EX48rdkX0AMcwJg.jpg,None
1260390345348714497,http://pbs.twimg.com/media/EX3OVS-XkAgEztH.jpg,None
1260377228757458944,http://pbs.twimg.com/media/EX3CaQeUYAA1FgB.jpg,None
1260246334197706754,http://pbs.twimg.com/media/EX1LVfCVAAAYDEd.jpg,None
1260349044481802242,http://pbs.twimg.com/media/EX2oxlEXYAcWnjf.jpg,None
1260147932621205510,http://pbs.twimg.com/media/EXzwLjQVcAAnGSa.jpg,None
1260057849859837954,http://pbs.twimg.com/media/EXyf0vsU0AA7QDi.jpg,None
1260098280618225664,http://pbs.twimg.com/media/EXzErLrU0AEELrE.jpg,None
1260243168982794242,http://pbs.twimg.com/media/EX1IeONUMAEOSBZ.jpg,None
1260506997012627457,http://pbs.twimg.com/media/EX44aZLUMAEEV3_.png,None
1260238127693692932,http://pbs.twimg.com/media/EX1DwqFX0AIEIYT.jpg,None
1260389284571500545,http://pbs.twimg.com/media/EX3NRV6XgAo4qXO.png,None
